PAID;POINT_OF_SALE;EVENT_ID;YEAR;MONTH;N_SUBSCRIPTIONS;PRICE;PHONE_NUMBER;PROP_CONBINI;PAYMENT_TYPE;FAV_GENRE;AGE;DAYS_FROM_PROMO;BOOKS_PAID;N_TRANSACTIONS;N_ITEMS;DATE_LAST_PURCHASE;CUSTOMER_SINCE;MAIL;SUBSCR_CANC;MARGIN
YES;BO;INN30191;2018;MAY;0;6.5;0;0,0;Coupon;Shonen;21;3.0;;;1;01/01/0001;01/01/9999;0;0;
YES;BO;INN29594;2018;JAN;0;9.2;0;0,2;Card;Shonen;23;16.0;1.0;1.0;5;15/01/2018;15/01/2018;0;0;9.306240832903596
YES;MI;INN20390;2018;JUN;3;0.0;0;0,5;Coupon;Shonen;21;5.0;265.0;265.0;2;05/06/2018;23/02/2015;0;3;2290.197296727256
YES;BO;INN05935;2018;JUL;1;13.05;0;0,4;Card;Shonen;19;17.0;;;5;01/01/0001;01/01/9999;0;0;
YES;MI;INN16414;2018;JUL;1;10.6;0;0,0;Card;Shojo;;17.0;5.0;2.0;1;17/03/2018;31/01/2018;0;0;40.373081471324014
YES;BO;INN34902;2018;MAR;1;5.8;0;0,0;Cash;Shonen;;20.0;3.0;2.0;2;15/12/2017;10/05/2017;0;0;31.066590278721936
YES;BO;INN31812;2018;MAY;1;8.0;0;0,5;Cash;Shonen;;26.0;3.0;2.0;2;05/03/2018;26/11/2017;0;0;34.23963839767552
YES;BO;INN08031;2018;JUL;1;12.78;0;0,33333;Card;Shonen;16;31.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN24950;2018;SEP;0;11.0;0;0,5;Coupon;Shonen;28;3.0;2.0;1.0;2;31/08/2018;31/08/2018;0;0;14.719375366576642
YES;BO;INN16573;2018;FEB;1;8.615;0;0,5;Card;Shonen;21;1.0;3.0;2.0;4;31/12/2017;10/11/2017;0;0;33.84774361886933
YES;BO;INN28330;2018;SEP;1;14.0;0;0,0;Cash;;;13.0;;;2;01/01/0001;01/01/9999;0;0;
YES;MI;INN08981;2018;JUN;0;13.395;1;0,25;Card;Shonen;16;14.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN12475;2018;SEP;3;9.431999999999999;0;0,0;Card;Shojo;22;26.0;5.0;2.0;1;08/08/2018;24/01/2018;0;1;60.883019582697564
YES;BO;INN32357;2018;SEP;1;16.9;0;0,0;Card;Shonen;28;5.0;;;2;01/01/0001;01/01/9999;0;0;
YES;MI;INN16588;2018;JUL;2;18.7;1;0,25;Card;Shonen;<=10;9.0;2.0;1.0;4;24/06/2018;24/06/2018;1;0;16.34549608527012
YES;BO;INN21518;2018;FEB;0;8.495000000000001;1;0,6;Card;Shonen;11;10.0;3.0;1.0;5;22/11/2017;22/11/2017;1;0;28.103393724395573
YES;BO;INN12602;2018;FEB;1;8.03;0;0,33333;Card;Shonen;;28.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN00305;2018;MAY;0;10.3;0;0,0;Card;Shonen;21;19.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN29712;2018;SEP;0;12.5;0;0,66667;Coupon;Shonen;23;26.0;5.0;5.0;3;24/09/2018;26/08/2017;0;0;30.46534314437869
YES;BO;INN35907;2018;JUL;1;14.669999999999998;0;0,0;Card;Shonen;13;4.0;2.0;1.0;3;20/04/2018;20/04/2018;0;1;23.343201752082063
YES;BO;INN14076;2018;AUG;1;14.89;0;0,5;Card;Shonen;16;12.0;2.0;1.0;6;03/05/2018;03/05/2018;0;0;20.367944453463377
YES;BO;INN10981;2018;SEP;1;13.59;0;0,0;Card;Shonen;<=10;28.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN14745;2018;OCT;0;9.0;0;0,0;Cash;Shonen;21;6.0;;;1;01/01/0001;01/01/9999;0;0;
NO;BO;INN03122;2018;FEB;0;7.290000000000001;0;0,5;Card;Shonen;18;17.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN35910;2018;MAR;1;11.075;0;0,33333;Cash;;20;25.0;5.0;3.0;3;21/12/2017;29/06/2017;0;0;56.31857203930313
YES;BO;INN07387;2018;JUL;1;14.940000000000001;0;0,0;Card;Shonen;22;18.0;;;2;01/01/0001;01/01/9999;0;0;
YES;MI;INN22572;2018;JUN;2;15.0;0;0,0;Card;Shonen;29;2.0;;;2;01/01/0001;01/01/9999;0;0;
YES;MI;INN27638;2018;MAY;1;11.008;0;0,33333;Card;Shonen;11;13.0;5.0;2.0;3;28/01/2018;25/10/2017;0;0;59.070385370888594
YES;NA;INN01517;2018;APR;1;10.134;0;0,5;Card;Shonen;22;3.0;1.0;1.0;4;18/02/2018;18/02/2018;0;0;11.857893250592614
YES;BO;INN24336;2018;JAN;1;5.975;0;0,33333;Card;Shojo;21;29.0;2.0;1.0;3;25/01/2018;25/01/2018;0;0;30.12566946895729
YES;NA;INN07234;2018;OCT;2;11.7;0;0,0;Card;Shonen;22;27.0;2.0;1.0;1;29/08/2018;29/08/2018;1;0;16.482985123457873
YES;RM;INN02505;2018;FEB;0;0.05;0;0,0;Card;Shonen;16;23.0;3.0;3.0;1;17/01/2018;23/07/2017;0;0;30.451726438012756
YES;BO;INN07679;2018;JUN;0;9.5;0;0,66667;Cash;Shonen;23;3.0;2.0;2.0;3;23/11/2017;15/07/2017;0;0;16.99456050342713
YES;BO;INN35915;2018;SEP;0;9.864;0;0,33333;Card;Shonen;18;4.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN02573;2018;MAY;0;8.9;0;0,0;Card;Shojo;11;4.0;;;2;01/01/0001;01/01/9999;0;0;
YES;RM;INN05045;2018;JAN;0;6.5;0;0,33333;Cash;Shonen;15;28.0;5.0;2.0;3;05/09/2017;03/03/2017;0;0;71.56120290598221
YES;BO;INN15494;2018;AUG;0;11.815000000000001;0;0,5;Card;Shonen;24;19.0;1.0;1.0;4;22/07/2018;22/07/2018;0;0;9.16516237965133
YES;BO;INN06755;2018;JAN;0;7.1;0;0,66667;Cash;Shonen;<=10;23.0;8.0;5.0;3;25/08/2017;08/02/2017;0;0;96.40688529283446
YES;BO;INN23915;2018;MAR;0;8.0;0;0,6;Cash;Shonen;<=10;31.0;5.0;3.0;5;21/03/2018;12/11/2017;0;0;62.99126284596903
YES;BO;INN09565;2018;MAR;1;9.74;0;0,0;Card;Shonen;<=10;7.0;1.0;1.0;2;02/02/2018;02/02/2018;0;1;7.077846478127361
YES;MI;INN11796;2018;SEP;2;16.2;0;0,0;Card;Shonen;<=10;11.0;3.0;1.0;3;02/05/2018;02/05/2018;0;0;34.58044687871406
YES;BO;INN14341;2018;JAN;0;7.851999999999999;0;0,33333;Card;Shonen;;22.0;1.0;1.0;3;20/01/2018;20/01/2018;0;0;11.578331492699514
YES;RM;INN06814;2018;OCT;1;10.899;0;0,33333;Card;Shonen;11;6.0;;;3;01/01/0001;01/01/9999;0;0;
YES;RM;INN07850;2018;APR;2;10.1;0;0,33333;Card;Shonen;16;25.0;3.0;1.0;3;13/04/2018;13/04/2018;0;3;30.114670192139542
YES;BO;INN21611;2018;JUN;0;11.61;0;0,33333;Card;Shojo;21;19.0;2.0;1.0;3;05/02/2018;05/02/2018;0;0;20.6088421745935
YES;BO;INN29294;2018;MAY;1;13.5;0;0,0;Card;Shonen;12;2.0;1.0;1.0;1;01/05/2018;01/05/2018;0;0;12.306675613066114
YES;BO;INN08955;2018;JAN;0;0.2;0;0,33333;Coupon;Shonen;22;31.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN12820;2018;MAR;0;8.9;0;0,75;Coupon;Shonen;19;14.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN16425;2018;JUN;1;16.235;0;0,33333;Card;Shonen;19;26.0;2.0;1.0;6;27/05/2018;27/05/2018;0;0;24.723589704552765
YES;BO;INN14582;2018;FEB;1;6.6;0;0,0;Coupon;Shonen;<=10;21.0;6.0;3.0;1;18/02/2018;29/04/2017;0;1;52.51747276110334
YES;BO;INN19212;2018;APR;1;8.190000000000001;0;0,0;Card;Shonen;19;14.0;1.0;1.0;1;22/01/2018;22/01/2018;0;0;9.669060455062676
YES;RM;INN24671;2018;APR;0;7.56;0;0,5;Card;Shonen;14;12.0;1.0;1.0;4;13/03/2018;13/03/2018;0;0;13.610883405831308
NO;BO;INN17571;2018;SEP;1;16.830000000000002;0;0,0;Card;Shonen;;16.0;8.0;2.0;3;28/05/2018;29/12/2017;0;1;116.80135467656456
YES;BO;INN32570;2018;JAN;1;6.95;0;0,0;Card;Shojo;16;27.0;;;2;01/01/0001;01/01/9999;0;0;
YES;MI;INN14231;2018;APR;2;9.945;0;0,33333;Card;Shonen;;25.0;8.0;3.0;3;15/02/2018;25/09/2017;0;2;73.86734589573135
YES;BO;INN25130;2018;OCT;3;15.12;0;0,0;Card;Shonen;14;28.0;1.0;1.0;3;10/08/2018;10/08/2018;0;3;10.870882798311639
YES;NA;INN35484;2018;APR;0;9.2;0;0,0;Cash;;16;26.0;1.0;1.0;1;02/03/2018;02/03/2018;0;0;10.803856516525274
YES;BO;INN15830;2018;AUG;2;14.9;0;0,33333;Card;Shonen;22;5.0;8.0;5.0;3;31/07/2018;06/02/2018;0;2;105.4667971687009
YES;BO;INN25652;2018;MAR;0;8.245000000000001;0;0,5;Card;Shonen;<=10;4.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN03288;2018;MAR;1;8.39;0;0,0;Card;Shonen;22;19.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN17601;2018;JAN;0;6.36;0;0,33333;Card;Shonen;23;30.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN10197;2018;AUG;2;20.538;0;0,2;Card;Shonen;26;25.0;5.0;2.0;5;13/06/2018;03/09/2017;0;0;36.92185764352864
YES;BO;INN30241;2018;JUN;0;12.0;0;0,5;Cash;Shonen;16;5.0;2.0;1.0;2;26/03/2018;26/03/2018;0;0;28.207113012540898
YES;NA;INN15955;2018;APR;1;5.59;0;0,0;Card;Shojo;12;28.0;1.0;1.0;2;22/12/2017;22/12/2017;0;0;10.807084908046729
YES;BO;INN03809;2018;JAN;0;8.0;0;0,66667;Cash;Shonen;28;24.0;;;3;01/01/0001;01/01/9999;1;0;
YES;MI;INN00368;2018;APR;1;7.0;0;0,0;Cash;Shonen;21;6.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN23203;2018;MAY;1;11.2;0;0,0;Cash;;17;18.0;1.0;1.0;2;14/05/2018;14/05/2018;1;1;11.304162209870007
YES;RM;INN00355;2018;MAY;1;13.485;0;0,0;Card;Shonen;19;16.0;1.0;1.0;2;28/02/2018;28/02/2018;0;0;10.85564581964703
YES;BO;INN06681;2018;MAR;0;6.8;0;0,33333;Cash;Shonen;23;12.0;5.0;2.0;3;28/01/2018;30/10/2017;0;0;42.35586776130017
YES;NA;INN08036;2018;JAN;0;6.0;0;0,5;Cash;Shonen;;1.0;2.0;1.0;4;16/11/2017;16/11/2017;0;0;24.991924258461246
YES;RM;INN13171;2018;FEB;0;7.390000000000001;0;0,0;Card;Shonen;;25.0;;;1;01/01/0001;01/01/9999;0;0;
YES;BO;INN05648;2018;AUG;0;7.65;0;0,5;Cash;Shonen;21;24.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN07300;2018;MAR;1;6.5;0;0,0;Coupon;Shonen;17;4.0;247.0;156.0;1;04/03/2018;02/08/2013;0;1;2867.716801405847
NO;MI;INN05605;2018;AUG;0;9.095;0;0,33333;Card;Shonen;;29.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN32662;2018;SEP;3;10.029;0;0,0;Card;Shojo;15;18.0;1.0;1.0;2;13/05/2018;13/05/2018;0;3;11.032068109605476
YES;BO;INN36105;2018;MAY;0;6.5;0;0,0;Cash;Shonen;16;31.0;6.0;2.0;2;26/07/2017;27/06/2017;0;0;57.10892341137935
YES;BO;INN35985;2018;SEP;2;14.5;0;0,5;Card;Shonen;19;6.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN05697;2018;JUL;1;14.940000000000001;0;0,33333;Card;Shonen;21;1.0;5.0;2.0;3;19/05/2018;01/02/2018;0;0;39.952989421044165
YES;BO;INN33399;2018;FEB;3;9.3;0;0,0;Card;Shonen;19;7.0;2.0;1.0;2;23/01/2018;23/01/2018;0;5;13.828558292650952
YES;BO;INN24177;2018;JUN;2;16.43;0;0,25;Card;Shonen;21;24.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN17331;2018;MAY;0;14.040000000000001;0;0,0;Card;Shonen;16;12.0;3.0;1.0;2;27/03/2018;27/03/2018;0;0;33.25930092091954
YES;BO;INN31845;2018;JAN;0;7.279999999999999;0;0,33333;Card;Shonen;15;20.0;6.0;2.0;3;20/01/2018;02/07/2017;0;0;57.23352701423818
YES;BO;INN27262;2018;OCT;3;10.8;0;0,0;Card;Shojo;17;9.0;;;1;01/01/0001;01/01/9999;0;0;
YES;MI;INN16333;2018;JUL;2;16.2;0;0,0;Card;Shonen;<=10;3.0;3.0;2.0;3;14/06/2018;22/03/2018;0;2;36.574602103011195
YES;RM;INN31555;2018;FEB;1;4.667;0;0,0;Cash;Shonen;15;22.0;3.0;1.0;2;29/01/2018;29/01/2018;0;0;39.24914788054413
YES;BO;INN09802;2018;JUN;0;11.0;0;0,5;Cash;Shonen;21;2.0;;;2;01/01/0001;01/01/9999;0;0;
YES;MI;INN25203;2018;FEB;0;6.6;0;0,0;Cash;Shonen;<=10;27.0;9.0;3.0;2;10/02/2018;15/02/2017;1;0;96.55351350480267
YES;BO;INN33189;2018;OCT;1;9.547;0;0,5;Card;Shonen;26;30.0;;;4;01/01/0001;01/01/9999;0;0;
YES;MI;INN08625;2018;AUG;1;22.54;0;0,2;Card;Shonen;12;3.0;1.0;1.0;5;03/07/2018;03/07/2018;0;1;5.7347278275259885
YES;BO;INN35508;2018;SEP;2;11.259;0;0,33333;Card;Shojo;21;20.0;1.0;1.0;3;29/06/2018;29/06/2018;0;0;9.773229176181134
NO;NA;INN35925;2018;MAR;0;3.867;0;0,5;Cash;Shonen;24;23.0;3.0;1.0;4;11/03/2018;11/03/2018;0;0;30.259114816052076
YES;RM;INN36241;2018;OCT;0;8.55;0;0,0;Cash;Shonen;17;7.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN30613;2018;MAR;0;8.6;0;0,66667;Card;Shonen;<=10;25.0;1.0;1.0;3;17/03/2018;17/03/2018;0;0;10.719174573191994
YES;RM;INN04445;2018;OCT;2;14.4;0;0,0;Card;Shonen;15;30.0;1.0;1.0;1;01/10/2018;01/10/2018;0;1;10.059656150734128
YES;MI;INN18826;2018;MAY;0;14.040000000000001;0;0,0;Card;Shonen;20;13.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN10902;2018;APR;1;6.567;0;0,0;Card;Shonen;;3.0;;;2;01/01/0001;01/01/9999;0;0;
NO;BO;INN10147;2018;JUL;0;14.940000000000001;0;0,0;Card;Shonen;13;24.0;5.0;2.0;3;12/05/2018;12/11/2017;0;0;49.20432343187535
YES;BO;INN13190;2018;MAY;0;0.0;0;0,5;Coupon;Shonen;;10.0;5.0;3.0;4;16/04/2018;02/08/2017;0;0;45.675727360542375
YES;BO;INN12997;2018;SEP;0;13.1;0;0,5;Coupon;Shonen;15;4.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN12942;2018;OCT;2;14.0;0;0,0;Card;Shonen;22;28.0;9.0;3.0;2;12/10/2018;23/04/2018;0;0;77.86680046566538
YES;BO;INN26633;2018;APR;1;9.629999999999999;0;0,0;Card;Shonen;14;1.0;3.0;1.0;3;12/12/2017;12/12/2017;0;0;27.300830912856625
NO;NA;INN34510;2018;SEP;0;14.940000000000001;0;0,5;Card;Shonen;17;12.0;6.0;2.0;4;04/07/2018;31/12/2017;0;0;58.8278672647332
YES;RM;INN16457;2018;JUN;0;11.0;0;0,0;Cash;Shonen;28;4.0;5.0;4.0;1;06/02/2018;25/08/2017;0;0;37.923831588891346
YES;NA;INN13094;2018;OCT;1;9.548;0;0,0;Card;Shonen;20;16.0;6.0;2.0;2;19/08/2018;08/04/2018;0;0;67.46481539185508
YES;BO;INN14453;2018;MAY;0;8.075;0;0,0;Cash;Shonen;15;25.0;3.0;1.0;2;16/01/2018;16/01/2018;0;0;28.872346877660927
NO;RM;INN25171;2018;JUN;0;11.9;0;0,4;Card;Shonen;;26.0;;;5;01/01/0001;01/01/9999;0;0;
YES;RM;INN16796;2018;JUN;0;8.66;0;0,0;Cash;Shojo;22;30.0;2.0;1.0;2;22/06/2018;22/06/2018;0;0;20.225413458724972
YES;BO;INN33475;2018;JUL;0;9.690000000000001;0;0,25;Cash;Shonen;16;1.0;1.0;1.0;4;19/02/2018;19/02/2018;0;0;11.834040462800825
YES;BO;INN05907;2018;JUN;1;7.044;0;0,0;Card;Shonen;18;16.0;;;2;01/01/0001;01/01/9999;0;0;
YES;RM;INN04975;2018;SEP;2;13.734;0;0,33333;Card;Shonen;30+;17.0;1.0;1.0;3;13/08/2018;13/08/2018;0;1;13.472051765623863
YES;BO;INN33143;2018;MAR;0;6.595999999999999;0;0,33333;Card;Shonen;15;28.0;8.0;5.0;3;10/12/2017;20/07/2017;0;0;83.38159442960999
YES;BO;INN01028;2018;MAR;0;8.9;0;0,66667;Card;Shojo;<=10;27.0;3.0;2.0;6;27/03/2018;26/07/2017;0;0;37.664879343277605
YES;BO;INN05262;2018;APR;0;12.9;0;0,6;Coupon;Shonen;17;21.0;6.0;3.0;5;03/04/2018;09/05/2017;0;0;45.93449467315844
YES;BO;INN20923;2018;SEP;1;13.4;0;0,33333;Card;Shonen;<=10;29.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN17409;2018;OCT;0;10.5;0;0,0;Cash;Shonen;18;1.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN17843;2018;JUL;1;14.790000000000001;0;0,5;Card;;11;30.0;2.0;1.0;4;15/03/2018;15/03/2018;0;2;20.30602928498207
YES;BO;INN25535;2018;FEB;1;7.151999999999999;0;0,33333;Card;Shonen;20;26.0;1.0;1.0;3;15/12/2017;15/12/2017;0;0;13.206171378511113
YES;BO;INN07914;2018;JUL;1;11.242;0;0,0;Card;Shonen;15;2.0;5.0;2.0;1;01/07/2018;09/07/2017;0;0;49.72316815631829
YES;RM;INN29411;2018;SEP;0;9.095;0;0,0;Cash;Shonen;12;22.0;2.0;1.0;2;29/01/2018;29/01/2018;0;0;19.364265917977992
NO;BO;INN08490;2018;SEP;0;9.5;0;0,33333;Cash;Shonen;19;3.0;5.0;2.0;3;01/12/2017;23/09/2017;0;0;53.409305514301295
YES;BO;INN07498;2018;MAY;0;10.811;0;0,5;Card;Shonen;14;14.0;6.0;4.0;2;13/04/2018;19/09/2017;0;0;76.58724484645981
YES;BO;INN10947;2018;SEP;1;14.940000000000001;0;0,0;Card;Shonen;22;29.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN21675;2018;FEB;0;7.5;0;0,66667;Cash;Shonen;24;1.0;1.0;1.0;3;07/10/2017;07/10/2017;0;0;13.288809007053427
YES;BO;INN18195;2018;JUL;1;12.51;0;0,33333;Card;Shonen;25;27.0;1.0;1.0;3;23/05/2018;23/05/2018;0;0;10.976503319331183
YES;BO;INN09187;2018;MAR;0;8.245000000000001;0;0,0;Card;Shonen;<=10;16.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN05457;2018;MAR;0;5.95;0;0,0;Cash;Shonen;20;26.0;1.0;1.0;2;15/01/2018;15/01/2018;0;0;12.733933257928546
YES;BO;INN14790;2018;JAN;0;6.15;0;0,33333;Card;Shonen;17;28.0;1.0;1.0;3;19/01/2018;19/01/2018;0;0;12.214964588663285
YES;NA;INN24097;2018;MAR;2;12.7;0;0,4;Card;Shonen;22;28.0;2.0;1.0;5;08/03/2018;08/03/2018;0;0;28.800380791667642
YES;BO;INN11361;2018;JAN;0;10.1;0;0,0;Cash;;21;30.0;4.0;1.0;2;02/09/2017;02/09/2017;0;0;39.03843770736555
YES;NA;INN07780;2018;APR;0;9.52;0;0,5;Card;Shonen;16;2.0;1.0;1.0;4;03/12/2017;03/12/2017;0;0;7.788879935242573
YES;BO;INN24085;2018;OCT;2;15.12;0;0,0;Card;Shonen;17;25.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN29139;2018;OCT;1;9.095;0;0,33333;Cash;Shonen;24;31.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN21566;2018;JAN;2;8.03;0;0,0;Card;Shonen;<=10;16.0;;;2;01/01/0001;01/01/9999;0;0;
NO;BO;INN06751;2018;MAY;0;19.712;0;0,0;Card;Shonen;22;10.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN11998;2018;JAN;0;7.17;0;0,75;Card;Shonen;24;3.0;5.0;5.0;4;02/01/2018;14/12/2016;0;0;64.01763078687041
YES;BO;INN10574;2018;APR;0;6.286;0;0,33333;Card;Shonen;;8.0;5.0;2.0;3;29/12/2017;09/08/2017;0;0;26.715468241815433
YES;BO;INN00423;2018;MAY;2;10.455;0;0,0;Card;Shonen;22;23.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN04066;2018;AUG;1;14.8;1;0,6;Card;Shojo;16;4.0;;;5;01/01/0001;01/01/9999;1;0;
YES;BO;INN27529;2018;MAY;1;15.0;1;0,0;Card;Shonen;13;25.0;;;2;01/01/0001;01/01/9999;1;0;
YES;RM;INN32162;2018;JAN;0;7.17;0;0,0;Card;Shonen;;31.0;;;1;01/01/0001;01/01/9999;0;0;
YES;BO;INN02884;2018;OCT;2;9.095;0;0,0;Cash;Shonen;18;17.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN34316;2018;OCT;1;18.801;0;0,0;Card;Shonen;21;14.0;3.0;1.0;4;06/10/2018;06/10/2018;0;0;35.099562370567924
YES;BO;INN03078;2018;JUL;1;8.559999999999999;0;0,0;Cash;;15;3.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN11997;2018;FEB;1;8.28;0;0,5;Card;Shonen;17;22.0;8.0;3.0;4;04/02/2018;04/08/2017;0;1;94.06552609315847
YES;BO;INN08897;2018;APR;2;17.73;0;0,0;Card;Shonen;17;29.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN12263;2018;SEP;0;8.075;0;0,25;Cash;Shonen;24;15.0;1.0;1.0;4;24/07/2018;24/07/2018;0;0;10.19445157905956
YES;NA;INN27060;2018;OCT;0;8.5;0;0,0;Cash;Shonen;23;23.0;5.0;2.0;2;01/10/2018;05/04/2018;0;0;46.13938968822553
YES;MI;INN20553;2018;JUN;1;7.692;0;0,0;Card;Shonen;16;7.0;1.0;1.0;2;27/04/2018;27/04/2018;0;0;9.341020045395673
YES;BO;INN09243;2018;OCT;1;18.452;0;0,0;Card;Shonen;20;29.0;3.0;1.0;4;24/08/2018;24/08/2018;0;0;28.22795428847649
YES;BO;INN08639;2018;JUL;1;10.008;0;0,25;Card;Shojo;19;1.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN04689;2018;FEB;0;7.5;0;0,33333;Cash;Shonen;19;2.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN07202;2018;MAY;0;8.075;0;0,33333;Cash;Shonen;12;10.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN19229;2018;JUL;0;15.4;0;0,33333;Card;Shojo;11;4.0;3.0;3.0;3;04/07/2018;31/12/2017;0;0;33.98070504878159
YES;MI;INN04849;2018;APR;1;7.776999999999999;0;0,33333;Card;Shonen;24;4.0;3.0;1.0;3;03/04/2018;03/04/2018;0;0;37.236217416123296
YES;BO;INN19793;2018;JUL;1;0.0;0;0,6;Card;Shojo;<=10;30.0;2.0;1.0;5;16/01/2018;16/01/2018;0;0;19.24001075256629
YES;NA;INN14714;2018;SEP;2;15.9;0;0,0;Card;Shonen;22;24.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN30387;2018;OCT;1;10.318000000000001;0;0,0;Card;Shonen;17;24.0;1.0;1.0;1;06/10/2018;06/10/2018;0;1;12.904078998790146
YES;BO;INN28230;2018;JUL;1;15.1;0;0,33333;Card;Shonen;19;31.0;1.0;1.0;3;16/07/2018;16/07/2018;0;0;11.196493445941385
NO;RM;INN04206;2018;AUG;0;10.53;0;0,0;Card;Shonen;13;14.0;8.0;3.0;2;05/04/2018;13/11/2017;0;0;62.28788061180387
YES;BO;INN26946;2018;JUL;0;9.315999999999999;0;0,4;Cash;Shonen;;12.0;8.0;2.0;5;14/03/2018;28/12/2017;0;0;64.93972739787861
YES;MI;INN14048;2018;JAN;0;8.7;0;0,33333;Card;Shonen;11;5.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN10036;2018;SEP;1;0.0;0;0,0;Card;;<=10;1.0;3.0;2.0;2;20/09/2017;28/05/2017;0;0;28.906070285210184
YES;BO;INN30265;2018;AUG;0;8.67;0;0,6;Cash;Shonen;25;4.0;4.0;2.0;5;31/12/2017;11/08/2017;0;0;41.39442867191579
YES;BO;INN08308;2018;JUL;0;8.5;0;0,0;Cash;Shonen;25;19.0;2.0;1.0;2;24/06/2018;24/06/2018;0;2;21.588243040256607
NO;BO;INN26193;2018;JUL;0;11.0;0;0,0;Cash;Shonen;19;11.0;5.0;2.0;1;08/11/2017;20/04/2017;0;0;53.26851113026697
YES;RM;INN06513;2018;OCT;2;10.9;0;0,0;Card;Shojo;19;29.0;;;2;01/01/0001;01/01/9999;0;0;
YES;BO;INN09490;2018;MAY;2;14.7;0;0,25;Card;Shonen;21;3.0;;;4;01/01/0001;01/01/9999;0;0;
YES;MI;INN11019;2018;MAY;2;18.6;0;0,4;Card;Shonen;17;26.0;1.0;1.0;5;15/05/2018;15/05/2018;0;0;9.771864989937047
YES;BO;INN35823;2018;APR;1;6.776000000000001;0;0,33333;Card;Shonen;24;25.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN07849;2018;MAR;0;7.31;0;0,5;Cash;Shonen;22;5.0;;;4;01/01/0001;01/01/9999;0;0;
YES;BO;INN30841;2018;APR;2;16.425;0;0,0;Card;;;12.0;;;3;01/01/0001;01/01/9999;0;0;
YES;BO;INN00415;2018;JAN;0;7.1;0;0,66667;Cash;Shonen;<=10;17.0;1.0;1.0;3;04/01/2018;04/01/2018;0;0;13.054093261224864
YES;RM;INN16729;2018;JAN;0;9.2;0;0,33333;Cash;;20;16.0;2.0;1.0;3;26/12/2017;26/12/2017;0;0;15.297660536866527
YES;RM;INN15849;2018;JUL;1;11.43;0;0,33333;Card;Shonen;<=10;18.0;1.0;1.0;3;13/04/2018;13/04/2018;0;1;9.87453938216522
YES;MI;INN08931;2018;APR;1;9.966;0;0,0;Card;Shonen;24;26.0;3.0;1.0;2;24/02/2018;24/02/2018;0;1;31.571513845338036
YES;BO;INN32038;2018;JUN;1;12.690000000000001;0;0,5;Card;Shonen;12;18.0;3.0;1.0;4;02/05/2018;02/05/2018;0;0;33.74563403926959
YES;BO;INN07639;2018;MAR;0;9.5;0;0,0;Card;Shonen;23;29.0;;;1;01/01/0001;01/01/9999;0;0;
YES;BO;INN08184;2018;OCT;1;9.0;0;0,0;Coupon;Shonen;14;31.0;3.0;1.0;2;04/08/2018;04/08/2018;0;0;38.21898950701157
YES;NA;INN00530;2018;FEB;1;6.631;0;0,0;Card;Shonen;14;5.0;9.0;6.0;2;09/01/2018;06/05/2017;0;1;70.72026713532222
YES;BO;INN15885;2018;SEP;0;16.830000000000002;0;0,0;Card;Shonen;17;11.0;;;3;01/01/0001;01/01/9999;0;0;
